Plant|Control #|Part #|Product Version|Die
1815|AM541|000000007297512030|0004|AM541-HTTAUT
1815|AM541|000000007297512030|0005|AM541-HTTAUT
1815|AM541|000000007297512030|0006|AM541-HTTAUT
1815|AM541|000000007297512030|0007|AM541-HTTAUT
1815|AM541|000000007297512130|0001|AM541-HTTAUT
1815|AM541|000000007297512130|0002|AM541-HTTAUT
1815|AM541|000000007297512130|0003|AM541-HTTAUT
1815|AM541|000000007297512130|0004|AM541-HTTAUT
1815|AM541|000000007297512130|0005|AM541-HTTAUT
1815|AM541|000000007297512130|0006|AM541-HTTAUT
1815|AM541|000000007297512130|0007|AM541-HTTAUT
1815|AM541|000000007297512230|0001|AM541-HTTAUT
1815|AM541|000000007297512230|0002|AM541-HTTAUT
1815|AM541|000000007297512230|0003|AM541-HTTAUT
1815|AM541|000000007297512230|0004|AM541-HTTAUT
1815|AM541|000000007297512230|0005|AM541-HTTAUT
1815|AM541|000000007297512230|0007|AM541-HTTAUT
1815|AM541|000000007297512330|0001|AM541-HTTAUT
1815|AM541|000000007297512330|0002|AM541-HTTAUT
1815|AM541|000000007297512330|0003|AM541-HTTAUT
1815|AM541|000000007297512330|0004|AM541-HTTAUT
1815|AM541|000000007297512330|0005|AM541-HTTAUT
1815|AM541|000000007297512330|0006|AM541-HTTAUT
1815|AM541|000000007297512330|0007|AM541-HTTAUT
1815|AM541|000000007297512430|0001|AM541-HTTAUT
1815|AM541|000000007297512430|0002|AM541-HTTAUT
1815|AM541|000000007297512430|0003|AM541-HTTAUT
1815|AM541|000000007297512430|0004|AM541-HTTAUT
1815|AM541|000000007297512430|0005|AM541-HTTAUT
1815|AM541|000000007297512430|0006|AM541-HTTAUT
1815|AM541|000000007297512430|0007|AM541-HTTAUT
1815|AM541|000000007297512530|0001|AM541-HTTAUT
1815|AM541|000000007297512530|0002|AM541-HTTAUT
1815|AM541|000000007297512530|0003|AM541-HTTAUT
1815|AM541|000000007297512530|0004|AM541-HTTAUT
1815|AM541|000000007297512530|0005|AM541-HTTAUT
1815|AM541|000000007297512530|0006|AM541-HTTAUT
1815|AM541|000000007297512530|0007|AM541-HTTAUT
1815|AM541|000000007297512630|0001|AM541-HTTAUT
1815|AM541|000000007297512630|0002|AM541-HTTAUT
1815|AM541|000000007297512630|0003|AM541-HTTAUT
1815|AM541|000000007297512630|0004|AM541-HTTAUT
1815|AM541|000000007297512630|0005|AM541-HTTAUT
1815|AM541|000000007297512630|0006|AM541-HTTAUT
1815|AM541|000000007297512630|0007|AM541-HTTAUT
1815|AM541|000000007297512730|0001|AM541-HTTAUT
1815|AM541|000000007297512730|0002|AM541-HTTAUT
1815|AM541|000000007297512730|0003|AM541-HTTAUT
1815|AM541|000000007297512730|0004|AM541-HTTAUT
1815|AM541|000000007297512730|0005|AM541-HTTAUT
1815|AM541|000000007297512730|0006|AM541-HTTAUT
1815|AM541|000000007297512730|0007|AM541-HTTAUT
1815|AM541|000000007297512830|0001|AM541-HTTAUT
1815|AM541|000000007297512830|0002|AM541-HTTAUT
1815|AM541|000000007297512830|0003|AM541-HTTAUT
1815|AM541|000000007297512830|0004|AM541-HTTAUT
1815|AM541|000000007297512830|0005|AM541-HTTAUT
1815|AM541|000000007297512830|0006|AM541-HTTAUT
1815|AM541|000000007297512830|0007|AM541-HTTAUT
1815|AM541|000000007297512930|0001|AM541-HTTAUT
1815|AM541|000000007297512930|0002|AM541-HTTAUT
1815|AM541|000000007297512930|0003|AM541-HTTAUT
1815|AM541|000000007297512930|0004|AM541-HTTAUT
1815|AM541|000000007297512930|0005|AM541-HTTAUT
1815|AM541|000000007297512930|0006|AM541-HTTAUT
1815|AM541|000000007297512930|0007|AM541-HTTAUT
1815|AM541|000000007297513030|0001|AM541-HTTAUT
1815|AM541|000000007297513030|0002|AM541-HTTAUT
1815|AM541|000000007297513030|0003|AM541-HTTAUT
1815|AM541|000000007297513030|0004|AM541-HTTAUT
1815|AM541|000000007297513030|0005|AM541-HTTAUT
1815|AM541|000000007297513030|0007|AM541-HTTAUT
1815|AM541|000000007297513130|0001|AM541-HTTAUT
1815|AM541|000000007297513130|0002|AM541-HTTAUT
1815|AM541|000000007297513130|0003|AM541-HTTAUT
1815|AM541|000000007297513130|0004|AM541-HTTAUT
1815|AM541|000000007297513130|0005|AM541-HTTAUT
1815|AM541|000000007297513130|0006|AM541-HTTAUT
1815|AM541|000000007297513130|0007|AM541-HTTAUT
1815|AM541|000000007297513230|0001|AM541-HTTAUT
1815|AM541|000000007297513230|0002|AM541-HTTAUT
1815|AM541|000000007297513230|0003|AM541-HTTAUT
1815|AM541|000000007297513230|0004|AM541-HTTAUT
1815|AM541|000000007297513230|0005|AM541-HTTAUT
1815|AM541|000000007297513230|0006|AM541-HTTAUT
1815|AM541|000000007297513230|0007|AM541-HTTAUT
1815|AM541|000000007297513330|0001|AM541-HTTAUT
1815|AM541|000000007297513330|0002|AM541-HTTAUT
1815|AM541|000000007297513330|0003|AM541-HTTAUT
1815|AM541|000000007297513330|0004|AM541-HTTAUT
1815|AM541|000000007297513330|0005|AM541-HTTAUT
1815|AM541|000000007297513330|0006|AM541-HTTAUT
1815|AM541|000000007297513330|0007|AM541-HTTAUT
1815|AM541|000000007297513430|0001|AM541-HTTAUT
1815|AM541|000000007297513430|0002|AM541-HTTAUT
1815|AM541|000000007297513430|0003|AM541-HTTAUT
1815|AM541|000000007297513430|0004|AM541-HTTAUT
1815|AM541|000000007297513430|0005|AM541-HTTAUT
1815|AM541|000000007297513430|0006|AM541-HTTAUT
1815|AM541|000000007297513430|0007|AM541-HTTAUT
1815|AM541|000000007297513530|0001|AM541-HTTAUT
1815|AM541|000000007297513530|0002|AM541-HTTAUT
1815|AM541|000000007297513530|0003|AM541-HTTAUT
1815|AM541|000000007297513530|0004|AM541-HTTAUT
1815|AM541|000000007297513530|0005|AM541-HTTAUT
1815|AM541|000000007297513530|0007|AM541-HTTAUT
1815|AM541|000000007297513630|0001|AM541-HTTAUT
1815|AM541|000000007297513630|0002|AM541-HTTAUT
1815|AM541|000000007297513630|0003|AM541-HTTAUT
1815|AM541|000000007297513630|0004|AM541-HTTAUT
1815|AM541|000000007297513630|0005|AM541-HTTAUT
1815|AM541|000000007297513630|0007|AM541-HTTAUT
1815|AM541|000000007297513730|0001|AM541-HTTAUT
1815|AM541|000000007297513730|0002|AM541-HTTAUT
1815|AM541|000000007297513730|0003|AM541-HTTAUT
1815|AM541|000000007297513730|0004|AM541-HTTAUT
1815|AM541|000000007297513730|0005|AM541-HTTAUT
1815|AM541|000000007297513730|0006|AM541-HTTAUT
1815|AM541|000000007297513730|0007|AM541-HTTAUT
1815|AM541|000000007297513830|0001|AM541-HTTAUT
1815|AM541|000000007297513830|0002|AM541-HTTAUT
1815|AM541|000000007297513830|0003|AM541-HTTAUT
1815|AM541|000000007297513830|0004|AM541-HTTAUT
1815|AM541|000000007297513830|0005|AM541-HTTAUT
1815|AM541|000000007297513830|0006|AM541-HTTAUT
1815|AM541|000000007297513830|0007|AM541-HTTAUT
1815|AM541|000000007297513930|0001|AM541-HTTAUT
1815|AM541|000000007297513930|0002|AM541-HTTAUT
1815|AM541|000000007297513930|0003|AM541-HTTAUT
1815|AM541|000000007297513930|0004|AM541-HTTAUT
1815|AM541|000000007297513930|0005|AM541-HTTAUT
1815|AM541|000000007297513930|0006|AM541-HTTAUT
1815|AM541|000000007297513930|0007|AM541-HTTAUT
1815|AM541|000000007297514030|0001|AM541-HTTAUT
1815|AM541|000000007297514030|0002|AM541-HTTAUT
1815|AM541|000000007297514030|0003|AM541-HTTAUT
1815|AM541|000000007297514030|0004|AM541-HTTAUT
1815|AM541|000000007297514030|0005|AM541-HTTAUT
1815|AM541|000000007297514030|0006|AM541-HTTAUT
1815|AM541|000000007297514030|0007|AM541-HTTAUT
1815|AM541|000000007297514130|0001|AM541-HTTAUT
1815|AM541|000000007297514130|0002|AM541-HTTAUT
1815|AM541|000000007297514130|0003|AM541-HTTAUT
1815|AM541|000000007297514130|0004|AM541-HTTAUT
1815|AM541|000000007297514130|0005|AM541-HTTAUT
1815|AM541|000000007297514130|0006|AM541-HTTAUT
1815|AM541|000000007297514130|0007|AM541-HTTAUT
1815|AM541|000000007297514230|0001|AM541-HTTAUT
1815|AM541|000000007297514230|0002|AM541-HTTAUT
1815|AM541|000000007297514230|0003|AM541-HTTAUT
1815|AM541|000000007297514230|0004|AM541-HTTAUT
1815|AM541|000000007297514230|0006|AM541-HTTAUT
1815|AM541|000000007297514230|0007|AM541-HTTAUT
1815|AM541|000000007297514330|0001|AM541-HTTAUT
1815|AM541|000000007297514330|0002|AM541-HTTAUT
1815|AM541|000000007297514330|0003|AM541-HTTAUT
1815|AM541|000000007297514330|0004|AM541-HTTAUT
1815|AM541|000000007297514330|0005|AM541-HTTAUT
1815|AM541|000000007297514330|0006|AM541-HTTAUT
1815|AM541|000000007297514330|0007|AM541-HTTAUT
1815|AM541|000000007297514430|0001|AM541-HTTAUT
1815|AM541|000000007297514430|0002|AM541-HTTAUT
1815|AM541|000000007297514430|0003|AM541-HTTAUT
1815|AM541|000000007297514430|0004|AM541-HTTAUT
1815|AM541|000000007297514430|0005|AM541-HTTAUT
1815|AM541|000000007297514430|0006|AM541-HTTAUT
1815|AM541|000000007297514430|0007|AM541-HTTAUT
1815|AM541|000000007297514530|0001|AM541-HTTAUT
1815|AM541|000000007297514530|0002|AM541-HTTAUT
1815|AM541|000000007297514530|0003|AM541-HTTAUT
1815|AM541|000000007297514530|0004|AM541-HTTAUT
1815|AM541|000000007297514530|0005|AM541-HTTAUT
1815|AM541|000000007297514530|0006|AM541-HTTAUT
1815|AM541|000000007297514530|0007|AM541-HTTAUT
1815|AM171|000000007297527130|0001|AM171-HTTAUT
1815|AM541|000000007297571530|0001|AM541-HTTAUT
1815|AM541|000000007297571530|0002|AM541-HTTAUT
1815|AM541|000000007297571530|0003|AM541-HTTAUT
1815|AM541|000000007297571530|0004|AM541-HTTAUT
1815|AM541|000000007297571530|0005|AM541-HTTAUT
1815|AM541|000000007297571530|0006|AM541-HTTAUT
1815|AM541|000000007297571530|0007|AM541-HTTAUT
1815|AM541|000000007297571630|0001|AM541-HTTAUT
1815|AM541|000000007297571630|0002|AM541-HTTAUT
1815|AM541|000000007297571630|0003|AM541-HTTAUT
1815|AM541|000000007297571630|0004|AM541-HTTAUT
1815|AM541|000000007297571630|0005|AM541-HTTAUT
1815|AM541|000000007297571630|0006|AM541-HTTAUT
1815|AM541|000000007297571630|0007|AM541-HTTAUT
1815|AM541|000000007297571730|0001|AM541-HTTAUT
1815|AM541|000000007297571730|0002|AM541-HTTAUT
1815|AM541|000000007297571730|0003|AM541-HTTAUT
1815|AM541|000000007297571730|0004|AM541-HTTAUT
1815|AM541|000000007297571730|0005|AM541-HTTAUT
1815|AM541|000000007297571730|0006|AM541-HTTAUT
1815|AM541|000000007297571730|0007|AM541-HTTAUT
1815|AM541|000000007297571830|0001|AM541-HTTAUT
1815|AM541|000000007297571830|0002|AM541-HTTAUT
1815|AM541|000000007297571830|0003|AM541-HTTAUT
1815|AM541|000000007297571830|0004|AM541-HTTAUT
1815|AM541|000000007297571830|0005|AM541-HTTAUT
1815|AM541|000000007297571830|0006|AM541-HTTAUT
1815|AM541|000000007297571830|0007|AM541-HTTAUT
1815|AM541|000000007297571930|0001|AM541-HTTAUT
1815|AM541|000000007297571930|0002|AM541-HTTAUT
1815|AM541|000000007297571930|0003|AM541-HTTAUT
1815|AM541|000000007297571930|0004|AM541-HTTAUT
1815|AM541|000000007297571930|0005|AM541-HTTAUT
1815|AM541|000000007297571930|0006|AM541-HTTAUT
1815|AM541|000000007297571930|0007|AM541-HTTAUT
1815|AM541|000000007297572030|0001|AM541-HTTAUT
1815|AM541|000000007297572030|0002|AM541-HTTAUT
1815|AM541|000000007297572030|0003|AM541-HTTAUT
1815|AM541|000000007297572030|0004|AM541-HTTAUT
1815|AM541|000000007297572030|0005|AM541-HTTAUT
1815|AM541|000000007297572030|0006|AM541-HTTAUT
1815|AM541|000000007297572030|0007|AM541-HTTAUT
1815|AM541|000000007297572130|0001|AM541-HTTAUT
1815|AM541|000000007297572130|0002|AM541-HTTAUT
1815|AM541|000000007297572130|0003|AM541-HTTAUT
1815|AM541|000000007297572130|0004|AM541-HTTAUT
1815|AM541|000000007297572130|0005|AM541-HTTAUT
1815|AM541|000000007297572130|0007|AM541-HTTAUT
1815|AM541|000000007297572230|0001|AM541-HTTAUT
1815|AM541|000000007297572230|0002|AM541-HTTAUT
1815|AM541|000000007297572230|0003|AM541-HTTAUT
1815|AM541|000000007297572230|0004|AM541-HTTAUT
1815|AM541|000000007297572230|0005|AM541-HTTAUT
1815|AM541|000000007297572230|0007|AM541-HTTAUT
1815|AM541|000000007297572330|0001|AM541-HTTAUT
1815|AM541|000000007297572330|0002|AM541-HTTAUT
1815|AM541|000000007297572330|0003|AM541-HTTAUT
1815|AM541|000000007297572330|0004|AM541-HTTAUT
1815|AM541|000000007297572330|0005|AM541-HTTAUT
1815|AM541|000000007297572330|0007|AM541-HTTAUT
1815|AM541|000000007297572430|0001|AM541-HTTAUT
1815|AM541|000000007297572430|0002|AM541-HTTAUT
1815|AM541|000000007297572430|0003|AM541-HTTAUT
1815|AM541|000000007297572430|0004|AM541-HTTAUT
1815|AM541|000000007297572430|0005|AM541-HTTAUT
1815|AM541|000000007297572430|0007|AM541-HTTAUT
1815|AM541|000000007297572530|0001|AM541-HTTAUT
1815|AM541|000000007297572530|0002|AM541-HTTAUT
1815|AM541|000000007297572530|0003|AM541-HTTAUT
1815|AM541|000000007297572530|0004|AM541-HTTAUT
1815|AM541|000000007297572530|0005|AM541-HTTAUT
1815|AM541|000000007297572530|0006|AM541-HTTAUT
1815|AM541|000000007297572530|0007|AM541-HTTAUT
1815|AM541|000000007297572630|0001|AM541-HTTAUT
1815|AM541|000000007297572630|0002|AM541-HTTAUT
1815|AM541|000000007297572630|0003|AM541-HTTAUT
1815|AM541|000000007297572630|0004|AM541-HTTAUT
1815|AM541|000000007297572630|0005|AM541-HTTAUT
1815|AM541|000000007297572630|0006|AM541-HTTAUT
1815|AM541|000000007297572630|0007|AM541-HTTAUT
1815|AM541|000000007297572730|0001|AM541-HTTAUT
1815|AM541|000000007297572730|0002|AM541-HTTAUT
1815|AM541|000000007297572730|0003|AM541-HTTAUT
1815|AM541|000000007297572730|0004|AM541-HTTAUT
1815|AM541|000000007297572730|0005|AM541-HTTAUT
1815|AM541|000000007297572730|0006|AM541-HTTAUT
1815|AM541|000000007297572730|0007|AM541-HTTAUT
1815|AM541|000000007297572830|0001|AM541-HTTAUT
1815|AM541|000000007297572830|0002|AM541-HTTAUT
1815|AM541|000000007297572830|0003|AM541-HTTAUT
1815|AM541|000000007297572830|0004|AM541-HTTAUT
1815|AM541|000000007297572830|0005|AM541-HTTAUT
1815|AM541|000000007297572830|0007|AM541-HTTAUT
1815|AM541|000000007297572930|0001|AM541-HTTAUT
1815|AM541|000000007297572930|0002|AM541-HTTAUT
1815|AM541|000000007297572930|0003|AM541-HTTAUT
1815|AM541|000000007297572930|0004|AM541-HTTAUT
1815|AM541|000000007297572930|0005|AM541-HTTAUT
1815|AM541|000000007297572930|0006|AM541-HTTAUT
1815|AM541|000000007297572930|0007|AM541-HTTAUT
1815|AM541|000000007297573030|0001|AM541-HTTAUT
1815|AM541|000000007297573030|0002|AM541-HTTAUT
1815|AM541|000000007297573030|0003|AM541-HTTAUT
1815|AM541|000000007297573030|0004|AM541-HTTAUT
1815|AM541|000000007297573030|0005|AM541-HTTAUT
1815|AM541|000000007297573030|0007|AM541-HTTAUT
1815|AM541|000000007297573130|0001|AM541-HTTAUT
1815|AM541|000000007297573130|0002|AM541-HTTAUT
1815|AM541|000000007297573130|0003|AM541-HTTAUT
1815|AM541|000000007297573130|0004|AM541-HTTAUT
1815|AM541|000000007297573130|0005|AM541-HTTAUT
1815|AM541|000000007297573130|0007|AM541-HTTAUT
1815|AM541|000000007297573230|0001|AM541-HTTAUT
1815|AM541|000000007297573230|0002|AM541-HTTAUT
1815|AM541|000000007297573230|0003|AM541-HTTAUT
1815|AM541|000000007297573230|0004|AM541-HTTAUT
1815|AM541|000000007297573230|0006|AM541-HTTAUT
1815|AM541|000000007297573230|0007|AM541-HTTAUT
1815|AM541|000000007297573330|0001|AM541-HTTAUT
1815|AM541|000000007297573330|0002|AM541-HTTAUT
1815|AM541|000000007297573330|0003|AM541-HTTAUT
1815|AM541|000000007297573330|0004|AM541-HTTAUT
1815|AM541|000000007297573330|0005|AM541-HTTAUT
1815|AM541|000000007297573330|0007|AM541-HTTAUT
1815|AM541|000000007297573430|0001|AM541-HTTAUT
1815|AM541|000000007297573430|0002|AM541-HTTAUT
1815|AM541|000000007297573430|0003|AM541-HTTAUT
1815|AM541|000000007297573430|0004|AM541-HTTAUT
1815|AM541|000000007297573430|0005|AM541-HTTAUT
1815|AM541|000000007297573430|0007|AM541-HTTAUT
1815|AM541|000000007297573530|0001|AM541-HTTAUT
1815|AM541|000000007297573530|0002|AM541-HTTAUT
1815|AM541|000000007297573530|0003|AM541-HTTAUT
1815|AM541|000000007297573530|0004|AM541-HTTAUT
1815|AM541|000000007297573530|0005|AM541-HTTAUT
1815|AM541|000000007297573530|0007|AM541-HTTAUT
1815|AM541|000000007297573630|0001|AM541-HTTAUT
1815|AM541|000000007297573630|0002|AM541-HTTAUT
1815|AM541|000000007297573630|0003|AM541-HTTAUT
1815|AM541|000000007297573630|0004|AM541-HTTAUT
1815|AM541|000000007297573630|0005|AM541-HTTAUT
1815|AM541|000000007297573630|0007|AM541-HTTAUT
1815|AM541|000000007297573730|0001|AM541-HTTAUT
1815|AM541|000000007297573730|0002|AM541-HTTAUT
1815|AM541|000000007297573730|0003|AM541-HTTAUT
1815|AM541|000000007297573730|0004|AM541-HTTAUT
1815|AM541|000000007297573730|0005|AM541-HTTAUT
1815|AM541|000000007297573730|0007|AM541-HTTAUT
1815|AM541|000000007297573830|0001|AM541-HTTAUT
1815|AM541|000000007297573830|0002|AM541-HTTAUT
1815|AM541|000000007297573830|0003|AM541-HTTAUT
1815|AM541|000000007297573830|0004|AM541-HTTAUT
1815|AM541|000000007297573830|0005|AM541-HTTAUT
1815|AM541|000000007297573830|0007|AM541-HTTAUT
1815|AM541|000000007297573930|0001|AM541-HTTAUT
1815|AM541|000000007297573930|0002|AM541-HTTAUT
1815|AM541|000000007297573930|0003|AM541-HTTAUT
1815|AM541|000000007297573930|0004|AM541-HTTAUT
1815|AM541|000000007297573930|0005|AM541-HTTAUT
1815|AM541|000000007297573930|0007|AM541-HTTAUT
1815|AM541|000000007297574030|0001|AM541-HTTAUT
1815|AM541|000000007297574030|0002|AM541-HTTAUT
1815|AM541|000000007297574030|0003|AM541-HTTAUT
1815|AM541|000000007297574030|0004|AM541-HTTAUT
1815|AM541|000000007297574030|0005|AM541-HTTAUT
1815|AM541|000000007297574030|0007|AM541-HTTAUT
1815|AM541|000000007297574130|0001|AM541-HTTAUT
1815|AM541|000000007297574130|0002|AM541-HTTAUT
1815|AM541|000000007297574130|0003|AM541-HTTAUT
1815|AM541|000000007297574130|0004|AM541-HTTAUT
1815|AM541|000000007297574130|0005|AM541-HTTAUT
1815|AM541|000000007297574130|0007|AM541-HTTAUT
1815|AM541|000000007297574230|0001|AM541-HTTAUT
1815|AM541|000000007297574230|0002|AM541-HTTAUT
1815|AM541|000000007297574230|0003|AM541-HTTAUT
1815|AM541|000000007297574230|0004|AM541-HTTAUT
1815|AM541|000000007297574230|0005|AM541-HTTAUT
1815|AM541|000000007297574230|0007|AM541-HTTAUT
1815|AM541|000000007297574330|0001|AM541-HTTAUT
1815|AM541|000000007297574330|0002|AM541-HTTAUT
1815|AM541|000000007297574330|0003|AM541-HTTAUT
1815|AM541|000000007297574330|0004|AM541-HTTAUT
1815|AM541|000000007297574330|0005|AM541-HTTAUT
1815|AM541|000000007297574330|0007|AM541-HTTAUT
1815|AM541|000000007297574430|0001|AM541-HTTAUT
1815|AM541|000000007297574430|0002|AM541-HTTAUT
1815|AM541|000000007297574430|0003|AM541-HTTAUT
1815|AM541|000000007297574430|0004|AM541-HTTAUT
1815|AM541|000000007297574430|0005|AM541-HTTAUT
1815|AM541|000000007297574430|0007|AM541-HTTAUT
1815|AM541|000000007297574530|0001|AM541-HTTAUT
1815|AM541|000000007297574530|0002|AM541-HTTAUT
1815|AM541|000000007297574530|0003|AM541-HTTAUT
1815|AM541|000000007297574530|0004|AM541-HTTAUT
1815|AM541|000000007297574530|0005|AM541-HTTAUT
1815|AM541|000000007297574530|0006|AM541-HTTAUT
1815|AM541|000000007297574530|0007|AM541-HTTAUT
1815|AM541|000000007297574630|0001|AM541-HTTAUT
1815|AM541|000000007297574630|0002|AM541-HTTAUT
1815|AM541|000000007297574630|0003|AM541-HTTAUT
1815|AM541|000000007297574630|0004|AM541-HTTAUT
1815|AM541|000000007297574630|0005|AM541-HTTAUT
1815|AM541|000000007297574630|0006|AM541-HTTAUT
1815|AM541|000000007297574630|0007|AM541-HTTAUT
1815|AM541|000000007297574730|0001|AM541-HTTAUT
1815|AM541|000000007297574730|0002|AM541-HTTAUT
1815|AM541|000000007297574730|0003|AM541-HTTAUT
1815|AM541|000000007297574730|0004|AM541-HTTAUT
1815|AM541|000000007297574730|0005|AM541-HTTAUT
1815|AM541|000000007297574730|0007|AM541-HTTAUT
1815|AM541|000000007297574830|0001|AM541-HTTAUT
1815|AM541|000000007297574830|0002|AM541-HTTAUT
1815|AM541|000000007297574830|0003|AM541-HTTAUT
1815|AM541|000000007297574830|0004|AM541-HTTAUT
1815|AM541|000000007297574830|0005|AM541-HTTAUT
1815|AM541|000000007297574830|0007|AM541-HTTAUT
1815|AM541|000000007297574930|0001|AM541-HTTAUT
1815|AM541|000000007297574930|0002|AM541-HTTAUT
1815|AM541|000000007297574930|0003|AM541-HTTAUT
1815|AM541|000000007297574930|0004|AM541-HTTAUT
1815|AM541|000000007297574930|0005|AM541-HTTAUT
1815|AM541|000000007297574930|0007|AM541-HTTAUT
1815|AM541|000000007297575030|0001|AM541-HTTAUT
1815|AM541|000000007297575030|0002|AM541-HTTAUT
1815|AM541|000000007297575030|0003|AM541-HTTAUT
1815|AM541|000000007297575030|0004|AM541-HTTAUT
1815|AM541|000000007297575030|0005|AM541-HTTAUT
1815|AM541|000000007297575030|0007|AM541-HTTAUT
1815|AM541|000000007297575130|0001|AM541-HTTAUT
1815|AM541|000000007297575130|0002|AM541-HTTAUT
1815|AM541|000000007297575130|0003|AM541-HTTAUT
1815|AM541|000000007297575130|0004|AM541-HTTAUT
1815|AM541|000000007297575130|0005|AM541-HTTAUT
1815|AM541|000000007297575130|0007|AM541-HTTAUT
1815|AM541|000000007297575230|0001|AM541-HTTAUT
1815|AM541|000000007297575230|0002|AM541-HTTAUT
1815|AM541|000000007297575230|0003|AM541-HTTAUT
1815|AM541|000000007297575230|0004|AM541-HTTAUT
1815|AM541|000000007297575230|0005|AM541-HTTAUT
1815|AM541|000000007297575230|0007|AM541-HTTAUT
1815|AM541|000000007297575330|0001|AM541-HTTAUT
1815|AM541|000000007297575330|0002|AM541-HTTAUT
1815|AM541|000000007297575330|0003|AM541-HTTAUT
1815|AM541|000000007297575330|0004|AM541-HTTAUT
1815|AM541|000000007297575330|0005|AM541-HTTAUT
1815|AM541|000000007297575330|0007|AM541-HTTAUT
1815|AM541|000000007297575430|0001|AM541-HTTAUT
1815|AM541|000000007297575430|0002|AM541-HTTAUT
1815|AM541|000000007297575430|0003|AM541-HTTAUT
1815|AM541|000000007297575430|0004|AM541-HTTAUT
1815|AM541|000000007297575430|0005|AM541-HTTAUT
1815|AM541|000000007297575430|0007|AM541-HTTAUT
1815|AM541|000000007297575530|0001|AM541-HTTAUT
1815|AM541|000000007297575530|0002|AM541-HTTAUT
1815|AM541|000000007297575530|0003|AM541-HTTAUT
1815|AM541|000000007297575530|0004|AM541-HTTAUT
1815|AM541|000000007297575530|0005|AM541-HTTAUT
1815|AM541|000000007297575530|0007|AM541-HTTAUT
1815|AM541|000000007297575630|0001|AM541-HTTAUT
1815|AM541|000000007297575630|0002|AM541-HTTAUT
1815|AM541|000000007297575630|0003|AM541-HTTAUT
1815|AM541|000000007297575630|0004|AM541-HTTAUT
1815|AM541|000000007297575630|0005|AM541-HTTAUT
1815|AM541|000000007297575630|0007|AM541-HTTAUT
1815|AM541|000000007297575730|0001|AM541-HTTAUT
1815|AM541|000000007297575730|0002|AM541-HTTAUT
1815|AM541|000000007297575730|0003|AM541-HTTAUT
1815|AM541|000000007297575730|0004|AM541-HTTAUT
1815|AM541|000000007297575730|0005|AM541-HTTAUT
1815|AM541|000000007297575730|0007|AM541-HTTAUT
1815|AM541|000000007297575830|0001|AM541-HTTAUT
1815|AM541|000000007297575830|0002|AM541-HTTAUT
1815|AM541|000000007297575830|0003|AM541-HTTAUT
1815|AM541|000000007297575830|0004|AM541-HTTAUT
1815|AM541|000000007297575830|0005|AM541-HTTAUT
1815|AM541|000000007297575830|0007|AM541-HTTAUT
1815|AM541|000000007297575930|0001|AM541-HTTAUT
1815|AM541|000000007297575930|0002|AM541-HTTAUT
1815|AM541|000000007297575930|0003|AM541-HTTAUT
1815|AM541|000000007297575930|0004|AM541-HTTAUT
1815|AM541|000000007297575930|0005|AM541-HTTAUT
1815|AM541|000000007297575930|0007|AM541-HTTAUT
1815|AM541|000000007297581740|0001|AM541-HTTAUT
1815|AM541|000000007297581740|0002|AM541-HTTAUT
1815|AM541|000000007297581740|0003|AM541-HTTAUT
1815|AM541|000000007297581740|0004|AM541-HTTAUT
1815|AM541|000000007297581740|0005|AM541-HTTAUT
1815|AM541|000000007297581840|0001|AM541-HTTAUT
1815|AM541|000000007297581840|0002|AM541-HTTAUT
1815|AM541|000000007297581840|0003|AM541-HTTAUT
1815|AM541|000000007297581840|0004|AM541-HTTAUT
1815|AM541|000000007297581840|0005|AM541-HTTAUT
1815|AM541|000000007297581840|0006|AM541-HTTAUT
1815|AM541|000000007297581940|0001|AM541-HTTAUT
1815|AM541|000000007297581940|0002|AM541-HTTAUT
1815|AM541|000000007297581940|0003|AM541-HTTAUT
1815|AM541|000000007297581940|0004|AM541-HTTAUT
1815|AM541|000000007297581940|0005|AM541-HTTAUT
1815|AM541|000000007297581940|0006|AM541-HTTAUT
1815|AM541|000000007297582040|0001|AM541-HTTAUT
1815|AM541|000000007297582040|0002|AM541-HTTAUT
1815|AM541|000000007297582040|0003|AM541-HTTAUT
1815|AM541|000000007297582040|0004|AM541-HTTAUT
1815|AM541|000000007297582040|0005|AM541-HTTAUT
1815|AM541|000000007297582140|0001|AM541-HTTAUT
1815|AM541|000000007297582140|0002|AM541-HTTAUT
1815|AM541|000000007297582140|0003|AM541-HTTAUT
1815|AM541|000000007297582140|0004|AM541-HTTAUT
1815|AM541|000000007297582140|0005|AM541-HTTAUT
1815|AM541|000000007297582140|0006|AM541-HTTAUT
1815|AM541|000000007297582240|0001|AM541-HTTAUT
1815|AM541|000000007297582240|0002|AM541-HTTAUT
1815|AM541|000000007297582240|0003|AM541-HTTAUT
1815|AM541|000000007297582240|0004|AM541-HTTAUT
1815|AM541|000000007297582240|0005|AM541-HTTAUT
1815|AM541|000000007297582240|0006|AM541-HTTAUT
1815|AM541|000000007297582340|0001|AM541-HTTAUT
1815|AM541|000000007297582340|0002|AM541-HTTAUT
1815|AM541|000000007297582340|0003|AM541-HTTAUT
1815|AM541|000000007297582340|0004|AM541-HTTAUT
1815|AM541|000000007297582340|0005|AM541-HTTAUT
1815|AM541|000000007297582340|0006|AM541-HTTAUT
1815|AM541|000000007297582440|0001|AM541-HTTAUT
1815|AM541|000000007297582440|0002|AM541-HTTAUT
